Time,Open,High,Low,Close
2021-05-31 22:15:00,1.42397,1.42405,1.42351,1.42382
2021-05-31 22:20:00,1.42385,1.42385,1.42332,1.42364
2021-05-31 22:25:00,1.42364,1.42394,1.42363,1.42394
2021-05-31 22:30:00,1.42388,1.42394,1.42373,1.42391
2021-05-31 22:35:00,1.42392,1.42393,1.42357,1.42371
2021-05-31 22:40:00,1.42371,1.42378,1.42361,1.4237
2021-05-31 22:45:00,1.42374,1.42415,1.42372,1.42409
2021-05-31 22:50:00,1.4241,1.42414,1.4239,1.42401
2021-05-31 22:55:00,1.424,1.42412,1.42375,1.42392
2021-05-31 23:00:00,1.42392,1.42396,1.42341,1.42341
2021-05-31 23:05:00,1.4234,1.42373,1.42335,1.42373
2021-05-31 23:10:00,1.42373,1.42433,1.4237,1.42409
2021-05-31 23:15:00,1.42412,1.42416,1.42393,1.42405
2021-05-31 23:20:00,1.42406,1.42429,1.42403,1.42412
2021-05-31 23:25:00,1.42417,1.42434,1.42407,1.42419
2021-05-31 23:30:00,1.42418,1.42431,1.42399,1.42429
2021-05-31 23:35:00,1.4243,1.4243,1.42409,1.42412
2021-05-31 23:40:00,1.42411,1.42412,1.42397,1.42399
2021-05-31 23:45:00,1.42397,1.42408,1.42382,1.42388
2021-05-31 23:50:00,1.42389,1.42393,1.42366,1.42366
2021-05-31 23:55:00,1.42369,1.42373,1.42355,1.42369
2021-06-01 00:00:00,1.42367,1.42379,1.42349,1.42365
2021-06-01 00:05:00,1.42366,1.4237,1.42355,1.42366
2021-06-01 00:10:00,1.42367,1.4238,1.42349,1.42357
2021-06-01 00:15:00,1.42358,1.42358,1.42346,1.4235
2021-06-01 00:20:00,1.4235,1.4235,1.42342,1.42349
2021-06-01 00:25:00,1.42349,1.42352,1.42329,1.42329
2021-06-01 00:30:00,1.42329,1.42349,1.42299,1.42342
2021-06-01 00:35:00,1.42343,1.42392,1.42339,1.42392
2021-06-01 00:40:00,1.4239,1.42392,1.42319,1.42336
2021-06-01 00:45:00,1.42334,1.42341,1.42299,1.42339
2021-06-01 00:50:00,1.4234,1.4235,1.42332,1.42339
2021-06-01 00:55:00,1.42338,1.42352,1.42328,1.42329
2021-06-01 01:00:00,1.42328,1.42339,1.42304,1.42316
2021-06-01 01:05:00,1.42316,1.42339,1.42308,1.42315
2021-06-01 01:10:00,1.42316,1.42336,1.42316,1.42323
2021-06-01 01:15:00,1.42326,1.42339,1.42313,1.42321
2021-06-01 01:20:00,1.42321,1.42327,1.42298,1.42302
2021-06-01 01:25:00,1.42301,1.42307,1.42244,1.42255
